User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
IRDEME . EPLF (Entrepreneurs pour la France),@EPLF_fr,2021-02-09T12:23:38.000Z,"IRDEME . EPLF (Entrepreneurs pour la France)
@EPLF_fr
·
Feb 9, 2021Total essuie une perte record et se rebaptise « TotalEnergies ...
https://lesechos.fr/industrie-services/energie-environnement/0610432969346-total-essuie-une-perte-geante-2395629.php#xtor=CS1-3046… via 
@LesEchos
2
3",,2,3
ResearchPool,@ResearchPool,2021-02-09T11:54:11.000Z,"ResearchPool
@ResearchPool
·
Feb 9, 2021$FP #Total SE Total : Q4 2020 results 9% above expectations – Total to change its name to TotalEnergies: >Q4 2020 results beat consensus by 9% - Adjusted attributable net profit came in at $ 1,304m, 8.7% ahead of estimates (ODDO BHF: $… http://dlvr.it/RsKmpp #equity #stocks",,,
ResearchPool,@ResearchPool,2021-02-09T11:54:10.000Z,"ResearchPool
@ResearchPool
·
Feb 9, 2021$FP #Total SE Total : Q4 2020 results 9% above expectations – Total to change its name to TotalEnergies: >Q4 2020 results beat consensus by 9% - Adjusted attributable net profit came in at $ 1,304m, 8.7% ahead of estimates (ODDO BHF: $… http://dlvr.it/RsKmpL #equity #stocks",,,
Orson,@_Orson_,2021-02-09T10:36:27.000Z,"Orson
@_Orson_
·
Feb 9, 2021Avec l'annonce de ses résultats, Total propose de changer de nom pour TotalEnergies
zonebourse.com
Total compte changer de nom, le résultat net ajusté en baisse de 60% au 4e trimestre
Le groupe pétrolier Total a annoncé mardi viser une production stable en 2021, alors que ses résultats du quatrième trimestre ont rebondi par rapport au troisième mais sont restés pénalisés par la...
1",,1,
BoleroBE_FR,@BoleroBE_FR,2021-02-09T10:36:26.000Z,"BoleroBE_FR
@BoleroBE_FR
·
Feb 9, 2021Total s’apprête à devenir TotalEnergies, le nom reflète mieux sa transformation en un large acteur de l’énergie. Un aperçu des résultats financiers se trouve sur notre blog. http://media.bolero.be/3cZheuv",,,
Mehdi.,@_Mr_Mehdi,2021-02-09T10:01:54.000Z,"Mehdi.
@_Mr_Mehdi
·
Feb 9, 2021Total publie une perte de 7 milliards de dollars en 2020. Le groupe maintient malgré tout ses dividendes. Total souhaite aussi changer de nom dans l’année pour se rebaptiser TotalEnergies pour acter sa transition énergétique. 
2",,,2
Dominique Maeker,@dominiquemaeker,2021-02-09T09:45:40.000Z,"Dominique Maeker
@dominiquemaeker
·
Feb 9, 2021Total veut changer de nom et devenir TotalEnergies, pour se repositionner sur le territoire de la transition énergétique https://lefigaro.fr/societes/total-plonge-dans-le-rouge-en-2020-et-veut-changer-de-nom-20210209… via 
@Figaro_Economie
 #branding #naming #DeveloppementDurable",,,
EAS Occitanie,@EasOccitanie,2021-02-09T09:45:06.000Z,"EAS Occitanie
@EasOccitanie
·
Feb 9, 2021Total accuse une perte colossale, veut se rebaptiser TotalEnergies https://flip.it/gqWWoy",,,
Fabrice Coiscaud,@CoiscaudFabrice,2021-02-09T09:40:55.000Z,"Fabrice Coiscaud
@CoiscaudFabrice
·
Feb 9, 2021Total essuie une perte record et se rebaptise « TotalEnergies » https://lesechos.fr/industrie-services/energie-environnement/total-essuie-une-perte-geante-1288574#utm_source=le%3Alec0f&utm_medium=click&utm_campaign=share-links_twitter…",,,
Caroline Gaboriau-Ripoche,@Carolinegbr,2021-02-09T08:50:23.000Z,"Caroline Gaboriau-Ripoche
@Carolinegbr
·
Feb 9, 2021#TotalFaitduSale (se renommer #TotalEnergies ça suffit pas ptdr)
Action Climat Paris
@actionclimat75
·
Feb 9, 2021
Ce matin, on remet ça ! Rendez-vous à 10h devant la tour Michelet à la Défense contre le greenwashing et la casse sociale de @Total ! #TotalFaitduSale
#SoutienRaffineursTotalGrandpuits
(PS : Pas de panique, ce rassemblement est déclaré) twitter.com/AdrienCornet1/…
4",,,4
Bourse News,@bourse_news,2021-02-09T08:46:03.000Z,"Bourse News
@bourse_news
·
Feb 9, 2021 Le groupe pétrolier #Total accélère sa transformation et propose à ses actionnaires de changer son nom en #TotalEnergies
boursenews.ma
Total va changer de nom pour devenir TotalEnergies
Le groupe pétrolier international Total accélère sa transformation et propose à ses actionnaires de changer son nom en TotalEnergies.
2
2",,2,2
FiX,@FXDQ,2021-02-09T08:40:43.000Z,"FiX
@FXDQ
·
Feb 9, 2021C'est fou, 7 Mds de pertes et maintien du dividende ! Il est préférable d'investir massivement dans les énergies renouvelables ! #total #EnR #Energie #eolien #PV 
Total essuie une perte record et se rebaptise « TotalEnergies »
lesechos.fr
Total essuie une perte record moins lourde que ses concurrents
Le pétrolier français publie un résultat net négatif de plus de 7 milliards de dollars, plombé par les dépréciations d'actifs, un record. Il maintient toutefois son dividende. Le groupe va changer de...",,,
TotalEnergies Foundation,@TotalEnergies_F,2021-02-03T13:28:42.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Feb 3, 2021Bravo à notre partenaire 
@RevellesAsso
 qui se distingue dans le #Top50Impact, de 
@CarenewsCom
 ! 
#AgirEnsemble pour élargir les horizons de plus de #jeunes filles encore! Rendez-vous page 60 pour découvrir son action ! https://bit.ly/3tlX43F
#education #Empowerment #GoGirls
Rêv'Elles
@RevellesAsso
·
Feb 2, 2021
 Fierté de voir @RevellesAsso sélectionnée dans le #TOP50impact de @CarenewsCom dans la catégorie #égalitédeschances aux côtés des supers @energie_jeunes  @EnactusFrance et @Reseau_Momartre  Merci et bravo à toutes et tous  !!
Show this thread
1
3
8",1,3,8
TotalEnergies Foundation,@TotalEnergies_F,2021-02-01T16:16:38.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Feb 1, 2021[2/4] Cette année, nous soutiendrons prioritairement le déploiement d'initiatives visant à : 
Renforcer la capacité d'agir des #jeunes.
Développer les interactions entre enseignants et monde du travail pour permettre aux #jeunes de se projeter dans  leur avenir professionnel.
1
4",1,,4
TotalEnergies Foundation,@TotalEnergies_F,2021-02-01T16:16:37.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Feb 1, 2021[1/4] Donner de l'élan à la #jeunesse en oeuvrant pour l'#egalitedeschances est notre priorité. C'est pourquoi, nous renouvelons notre appel à partenaires auprès des #associations, qui se mobilisent au  des territoires, pour l'éducation et l'insertion des jeunes.
#Agirensemble
1
3
4",1,3,4
TotalEnergies Foundation,@TotalEnergies_F,2021-02-01T10:59:26.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Feb 1, 2021 Bravo 
@BecomtechFr
 pour le lancement de vos activités en Pays de la Loire, et merci de nous avoir rassemblés mardi dernier ! Très heureux d’être à vos côtés pour aider les filles à se projeter dans les métiers d’avenir, leur ouvrir le champ des possibles !
#BecauseGirlsCan
BECOMTECH
@BecomtechFr
·
Jan 28, 2021
Nous avons célébré ensemble, mardi 26 janvier 2021, le lancement du programme JUMP IN TECH dans les Pays de la Loire. Objectifs atteints pour cette première table ronde digitale sur les Enjeux du Numérique dans les Pays de la Loire. 1/4
Show this thread
1
2
3",1,2,3
TotalEnergies Foundation,@TotalEnergies_F,2021-01-28T13:36:50.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Jan 28, 2021[2/2] 
@FondationBNPP
, 
@GroupeLaPoste
, Andros, Artemis et tous les autres #partenaires qui se mobilisent avec 
@LaFrancesengage
  !
2
6",,2,6
TotalEnergies Foundation,@TotalEnergies_F,2021-01-03T12:02:02.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Jan 3, 2021(Re)découvrez nos actions communes pour aider les femmes & les #jeunes filles à se lancer dans l'#entrepreneuriat ou les #métiers du #numérique : 
 https://bit.ly/2LF7d6O
 https://bit.ly/3gg3BG4
#BecauseGirlsCan
1",,,1
TotalEnergies Foundation,@TotalEnergies_F,2020-12-30T13:44:13.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Dec 30, 2020[Replay#2020] Se mobiliser face à la #fracturenumerique liée à la #crisesanitaire a été essentiel pour la #Jeunesse 
 5 555 #jeunes défavorisés ont bénéficié d'équipements informatiques  ou acquis des compétences pour utiliser ces outils numériques. 
#solidarite #education
1
2
4",1,2,4
TotalEnergies Foundation,@TotalEnergies_F,2020-12-23T12:58:49.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Dec 23, 2020La 8e 
@ecoleproduction
 soutenue par @TotalFoundation a a accueilli lundi ses 10 premiers #jeunes au Havre 
@LH_LeHavre
. #Éducation #Insertion #Industrie 
 Elle formera aux #métiers industrielsqui peinent à recruter sur le territoire : chaudronnier, soudeur et tuyauteur.
1
1
5",1,1,5
TotalEnergies Foundation,@TotalEnergies_F,2020-12-16T10:07:31.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Dec 16, 2020Lancement aujourd'hui du concours ""Mon réseau pro"" d'
@Rencontres2e
 ! Une 1ère étape pour ce joli projet qui permettra aux lycéens de la #voiepro de se créer un réseau professionnel dès la seconde. Anticiper l'#insertion des #jeunes en les accompagnant !
#Éducation #Agirensemble
Rencontres Entreprises Enseignants
@Rencontres2e
·
Dec 15, 2020
J-1 avant notre #R2Eformation avec #CEFPEP #enligne #gratuite du 16/12 à 14h dédiée à la création de #réseaupro pour les lycéens de la #voiepro.
 Apprenez à faire un profil pro, un kit pédagogique de @HachetteEduc vous sera distribué.
Inscription : https://bit.ly/386ybze
5
8",,5,8
TotalEnergies Foundation,@TotalEnergies_F,2020-12-15T13:34:22.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Dec 15, 2020Notre mobilisation pour combattre la #fracturenumerique se poursuit sur le terrain et dans les #territoires avec les académies. Une solution concrète  pour et avec les #jeunes avec 
@acversailles
.
#solidarité #éducation #COVID19
Préfet du Val-d'Oise
@Prefet95
·
Dec 14, 2020
Xavier Delarue, préfet pour l'égalité des chances, a pu remettre, grâce à un don de la @TotalFoundation, 224 tablettes et clés 4G aux directeurs d'écoles  des #citeseducatives de @VilleSarcelles, @VilledeGarges et @Villierslebel.
4
9",,4,9
TotalEnergies Foundation,@TotalEnergies_F,2020-10-26T12:30:19.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Oct 26, 2020Chez @TotalFoundation, nous croyons fortement en l'art et l'expression artistique comme des vecteurs d'#education et d'#insertion. C'est pourquoi nous avons choisi d'accompagner pour les 3 ans à venir 
@asso_lasource
 et ses projets à destination des adolescents. #EAC #culture
La Source
@asso_lasource
·
Oct 24, 2020
Merci à @TotalFoundation pour leur soutien de l'atelier « Vers une nouvelle alimentation », mené cet été avec des adolescents de La Source-Villarceaux sur l’éco-site de La Bergerie 
Œuvres visibles dans l’exposition Face à Face à La Source-Villarceaux    jusqu’au 30 nov.
1
8",,1,8
TotalEnergies Foundation,@TotalEnergies_F,2020-10-20T14:00:26.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Oct 20, 2020Bravo aux équipes d’@Inst_Telemaque qui se mobilisent pour aider les jeunes à développer leur potentiel et prendre confiance en eux. Très heureux d’avoir pu construire avec vous ce parcours #Jedéveloppemonpotentiel 
Claire Taillardat
@TaillardatC
·
Oct 17, 2020
35 filleuls @Inst_Telemaque présents pour nous parler de leurs #engagements #citoyens ! #préparation à la prise de parole quelques heures avant la cérémonie de clôture du parcours #Jedéveloppemonpotentiel @TotalFoundation
3
8",,3,8
TotalEnergies Foundation,@TotalEnergies_F,2020-10-15T17:24:38.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Oct 15, 2020Une journée 
@EG_Education
 riche en ateliers et échanges, qui se poursuit par la soirée publique animée par 
@mvannesson
 délégué général de 
@Vers_Le_Haut
 et l'intervention à venir de notre partenaire 
@IfpSchool
 
#EtatsGenerauxEducation
3
14",,3,14
TotalEnergies,@TotalEnergies,2020-10-09T16:05:50.000Z,"TotalEnergies
@TotalEnergies
·
Oct 9, 2020Replying to 
@Kevin_ODonovan
 @EON_SE_en
 and 
@innovation_eon
At Total, we believe that by investing in #Quantumcomputing, promising technologies such as #Carboncapture can be deployed to help companies to #decarbonize their future  https://total.com/media/news/actualites/total-exploring-quantum-algorithms-improve-co2-capture…
2",,,2
TotalEnergies Foundation,@TotalEnergies_F,2020-10-01T10:11:35.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Oct 1, 2020@PPouyanne
 aux #jeunes accompagnés par @Inst_Telemaque : « Yes you can ! »
Besoin d’être formés sur la technique, mais aussi sur la confiance : les entreprises et leurs collaborateurs ont un rôle à jouer, @TotalFoundation se met en marche avec ses partenaires ! #Action #Education
Manoelle Lepoutre and Patrick Pouyanné
3
6",,3,6
TotalEnergies Foundation,@TotalEnergies_F,2020-09-30T17:12:35.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Sep 30, 2020Une conviction partagée avec notre partenaire @Inst_Telemaque qui rassemble ses jeunes filleuls bacheliers  au musée du 
@quaibranly
, avec le soutien de @TotalFoundation 
#Telemaque15ans #culture #education #jeunes
Télémaque
@Telemaque_asso
·
Sep 30, 2020
« L’insertion des jeunes passe aussi par la culture » ! 
La cérémonie commence avec @harryroselmack et @ManoelleL #telemaque15ans @quaibranly
1
14",,1,14
TotalEnergies Foundation,@TotalEnergies_F,2020-09-30T15:01:57.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Sep 30, 2020Total Foundation est très fier d’être aux côtés de @Inst_Telemaque, pour célébrer ses 15 ans d’engagement. Près de 50 collaborateurs @Total sont parrains. Agir ensemble pour l’égalité des chances et la réussite des #jeunes !
Télémaque
@Telemaque_asso
·
Sep 30, 2020
Célébrez avec nous ce soir les 15 ans de l'association lors de la Cérémonie des Bacheliers 2020 grâce à notre diffusion live sur la chaîne YouTube de l'Institut Télémaque ! 

Rendez-vous à 18h30 ! 

https://youtu.be/HQay5rkOc_8

#Telemaque15ans
2
5",,2,5
TotalEnergies Foundation,@TotalEnergies_F,2020-01-03T15:37:28.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Jan 3, 20202019 vient de se terminer et c’est l’occasion de revenir sur les actions que nous avons réalisées ensemble cette année :  http://tot.al/SlLruf

En 2020, continuons d’agir pour la jeunesse au cœur des territoires.  Meilleurs vœux et très bonne année ! 
3
14",,3,14
TotalEnergies Foundation,@TotalEnergies_F,2019-12-24T13:47:34.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Dec 24, 2019Depuis 2011, nous soutenons l'association allemande Kein Abseits! dans ses actions éducatives auprès de la #jeunesse berlinoise 

Notre objectif : donner aux jeunes les moyens de se construire pour construire le monde de #demain. 

http://tot.al/jTUp3t
1
5",,1,5
TotalEnergies,@TotalEnergies,2019-11-29T15:40:29.000Z,"TotalEnergies
@TotalEnergies
·
Nov 29, 2019Replying to 
@futureguru
With #RenewableEnergy projects, especially #solar, growing worldwide, the future is promising! Total recently announced 6 new rooftop solar projects in SE Asia + the construction of the largest solar power plant with #energystorage in overseas France 
https://total.com/en/media/news/press-releases/total-inaugurates-new-caledonias-largest-solar-power-plant-energy-storage…
1",,,1
TotalEnergies Foundation,@TotalEnergies_F,2019-10-16T13:00:12.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Oct 16, 2019Lancé fin 2018, Action!, le programme d'#engagement solidaire des collaborateurs @Total se développe avec déjà plus de 1000 missions réalisées dans 9 pays. #ThatsTotalToo #solidarité http://tot.al/lWF6NG
0:45
687 views
6
24",,6,24
TotalEnergies Foundation,@TotalEnergies_F,2019-10-07T09:02:11.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Oct 7, 2019Très heureux d'être mécène de l'#Exposition qui ouvre ses portes mercredi 
@imarabe
 ! 
Nos actions en faveur du dialogue des cultures et du #patrimoine  http://bit.ly/2P9Vcax
Institut du monde arabe
@imarabe
·
Oct 6, 2019
Partez à la rencontre de l’histoire exceptionnelle d’AlUla, lieu unique aux paysages extraordinaires, riche des civilisations qui s’y sont succédé.
""AlUla, merveille d’Arabie"" dès le 9/10 à l'IMA avec @RCU_SA #exposition #AlUla
►Infos: http://bit.ly/ExpoAlula
Vidéo @Yann_A_B
1
9",,1,9
TotalEnergies Foundation,@TotalEnergies_F,2019-07-10T14:49:40.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Jul 10, 2019En 2019 avec l' 
@ONF_Officiel
, nous accompagnons 6 actions de terrain dont 2 se concentrent sur la reconstitution des #forêts dégradées par les #incendies + d'infos : http://bit.ly/2X37Pvo
1
3",1,,3
TotalEnergies Foundation,@TotalEnergies_F,2019-05-16T11:26:06.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
May 16, 2019Engagés aux côtés de l’ONF pour soutenir ses projets de lutte contre le changement climatique, de gestion contre les risques naturels et de sensibilisation à la protection des forêts et de leur biodiversité. http://bit.ly/2LFFeqr Cc 
@ONF_Officiel
  #IPBES7 #biodiversité #climat
1",,,1
TotalEnergies Foundation,@TotalEnergies_F,2019-03-22T11:05:18.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Mar 22, 2019#LeSaviez-vous ? Forêt & Climat est l’un des 4 axes d’engagement de Total Foundation. Fier d’être partenaire de l'ONF dans ses actions de gestion durable et de préservation de la forêt ! cc 
@ONF_Officiel
 http://bit.ly/2OeBji2 #JIF2019 #forêt
1",,1,
TotalEnergies Foundation,@TotalEnergies_F,2019-03-20T13:08:44.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Mar 20, 2019Découvrez les rapports entre ""art et utopie au pays des Soviets"". Ravis de soutenir l'exposition ""Rouge"" qui ouvre ses portes 
@GrandPalaisRmn
 aujourd'hui ! #ExpoRouge #exposition #culture",,,
TotalEnergies Foundation,@TotalEnergies_F,2019-03-08T07:05:01.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Mar 8, 2019""Il faut faire ce qu’on aime. Si on a envie de faire un métier manuel et masculin, on fonce !"" Une jeune femme dans un monde d’hommes @ABRGprod, élève 
@ecoleproduction
 se raconte dans notre 1er webdocu http://ow.ly/b4zD30nUBaw  #JournéeDesDroitsDesFemmes #8mars
12
16",,12,16
TotalEnergies Foundation,@TotalEnergies_F,2019-03-04T12:00:03.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Mar 4, 2019""Il faut faire ce qu’on aime. Si on a envie de faire un métier manuel et masculin, on fonce !"" Une jeune femme dans un monde d’hommes @ABRGprod, élève 
@ecoleproduction
 se raconte dans notre 1er webdocu #journéedesfemmes #8mars
3
7",,3,7
TotalEnergies Foundation,@TotalEnergies_F,2019-02-26T16:05:17.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Feb 26, 2019Aux côtés de 
@sciencespo
 pour soutenir le programme Premier Campus : 100 lycéens boursiers réunis cette semaine sur le campus de Reims pour se préparer aux études supérieures ! http://ow.ly/G0Zz30nPuMy #éducation #territoires #Reims
3",,,3
TotalEnergies Foundation,@TotalEnergies_F,2019-02-12T16:00:25.000Z,"TotalEnergies Foundation
@TotalEnergies_F
·
Feb 12, 2019Augustin, Karim, Lina, Albane vivent sur le même territoire mais leurs trajectoires ne se sont jamais croisées. Le théâtre permet de recréer du lien social. @TotalFoundation heureux de soutenir 
@lacolline_tn
 #jeunesse #territoires #art http://ow.ly/W1PR30nFK0q
3
4",,3,4
