User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
AutoPlus,@AutoPlusMag,2022-09-29T14:00:46.000Z,"AutoPlus
@AutoPlusMag
·
Sep 29, 2022Alors que les grèves s'intensifient chez TotalEnergies, le groupe pétrolier verse des dividendes record à ses actionnaires, dans un climat social tendu.
autoplus.fr
TotalEnergies : dividendes records et grève des salariés
Alors que les grèves s'intensifient chez TotalEnergies, le groupe pétrolier verse des dividendes record à ses actionnaires, dans un climat social tendu.
1
2",,1,2
photoyage,@photoyage,2022-09-29T14:00:42.000Z,"photoyage
@photoyage
·
Sep 29, 2022Replying to 
@Anielin66
 @Lolo_198310
 and 
@Clem_Autain
Prof de lettres et d'histoire. Ru ne maîtrises pas le sujet. Qui à ton avis verse le dividende. Où chez TotalEnergies se trouve la masse salariale la plus importante. La fiscalité et la comptabilité c'est pas ton truc. Mais normal avec ton Qi de bulot et la tête pleine d'eau.",,,
Bleuaaark!,@baptiste_shk,2022-09-29T13:51:02.000Z,"Bleuaaark!
@baptiste_shk
·
Sep 29, 2022Replying to 
@LouisBoyard
 and 
@TotalEnergies
C'est fou tout ces gens qui trouvent que tout est normal sous chacun de ses tweets. Il pourrait dire '' le ciel est bleu'' que ça traiterais LFI de menteur quand même.",,,
Fred,@fredlyautey,2022-09-29T13:37:20.000Z,"Fred
@fredlyautey
·
Sep 29, 2022Replying to 
@LouisBoyard
 and 
@TotalEnergies
On pourrait aussi proposer de ne plus vous payer. Allez ! Une petite pétition…

Et à quoi bon travailler, gagner de l’argent, payer ses factures ? Le monde simpliste et démagogique des LFI : d’un côté ceux qui travaillent et paient, de l’autre ceux qui en profitent.
3
1
11",3,1,11
Louis Boyard,@LouisBoyard,2022-09-29T13:27:20.000Z,"Louis Boyard
@LouisBoyard
·
Sep 29, 2022Alors que 
@TotalEnergies
 va verser 2,6 Milliards d’euros à ses actionnaires, je signe cette proposition de loi visant à interdire les coupures d’électricité.

Il faut en finir avec ceux qui se gavent dans l’abondance pendant que des milliers de familles survivent dans le noir.
Elsa Faucillon
@ElsaFaucillon
·
Sep 28, 2022
Avec de nombreux député.e.s de la NUPES nous co- signons une proposition de loi visant à interdire les coupures d’électricité pour impayés de factures.

Chaque année en France, les coupures d’électricité pour impayés se multiplient.   1/3
Show this thread
118
154
511",118,154,511
Frederic Effe,@EffeFrederic,2022-09-29T13:20:43.000Z,"Frederic Effe
@EffeFrederic
·
Sep 29, 2022Replying to 
@AgnesRunacher
 @TotalEnergies
 and 2 others
Lol, si vous saviez où ils peuvent se les foutre vos mesures à 2 francs. Vous prenez vraiment les gens pour des enfants. Vivement que l'emmerdeur dissolve l'assemblée pour tous vous dégager.",,,
Gozzo Francois,@GozzoF,2022-09-29T12:56:14.000Z,"Gozzo Francois
@GozzoF
·
Sep 29, 2022Ce qui est malheureux c’est votre dénigrement systématique des industries françaises.
Dans cette affaire vous oubliez que  #TotalEnergies payepresque tous les impôts où il extrait.
Je pense que total devrait se faire inscrire à la bourse d’amsterdam
Quentin Parrinello
@QParrinello
·
Sep 28, 2022
Cet acompte, c'est plus de 5 fois le montant que Total a consenti à mettre dans la baisse de 20cts des prix à la pompe. Le reste de l'aide à la pompe est financée par nos impôts (4,4 milliards d'euros). Taxons les #superprofits, maintenant. twitter.com/BFMTV/status/1…",,,
Balec Aldwinwin,@AldwinwinBalec,2022-09-29T12:52:33.000Z,"Balec Aldwinwin
@AldwinwinBalec
·
Sep 29, 2022Replying to 
@Clem_Autain
@Clem_Autain
 est une idiote en matière d'économie. Il suffit de lire ses livres vendus sur #Amazon (sic) pour s'en rendre compte. Au niveau mondial, 
@TotalEnergies
  a versé 6,2 milliards de dollars de taxes en 2020 et 16 milliards de dollars en 2021. Il est là le ruissellement.
1
4",,1,4
Gérard Borvon,@GBorvon,2022-09-29T12:26:54.000Z,"Gérard Borvon
@GBorvon
·
Sep 29, 2022Superprofits. TotalEnergies va verser un dividende de 2,62 milliards d’euros à ses actionnaires.(Ouest-France)
Ce qui n'empêchera pas l’État de lui verser 40 millions d'euros par an pendant 20 ans pour sa centrale climaticide de Landivisiau.
6
4",,6,4
taxi zen,@taxi_zen,2022-09-29T12:01:27.000Z,"taxi zen
@taxi_zen
·
Sep 29, 2022Replying to 
@TotalEnergies
Totalement par hasard 
@TotalEnergies
 devient totalement ridicule mais qui sont les cons du marketing pour s’associer à cette nébuleuse Moustache paix à son âme doit se retourner dans sa tombe . ( moustache était l’ancien président de total mort dans un « accident d’avion » en 
1
3",,1,3
taxi zen,@taxi_zen,2022-09-29T11:57:53.000Z,"taxi zen
@taxi_zen
·
Sep 29, 2022Replying to 
@TotalEnergies
Grâce aux véhicules uber et avec 
@TotalEnergies
 ont pourra se chauffer et avoir un peu de lumière car grâce aux batteries des véhicules en cas de pic énergétique ils pourront appeler uber pour dires aux chauffeurs de se brancher afin de rétablir un peu de jus excellente idée",,,
Leïla Miñano,@LeilaMinanO,2022-09-29T11:53:42.000Z,"Leïla Miñano
@LeilaMinanO
·
Sep 29, 2022Le géant français #TotalEnergies mis en cause dans nos colonnes par le tycoon norvégien, Viken Shipping, admet que plusieurs de ses bateaux transportent bien du pétrole et du gaz russes vers l'Europe. Des contrats passés avant le début de la guerre.
1
2
3",1,2,3
néo-colon,@Cyrille68695905,2022-09-29T10:58:56.000Z,"néo-colon
@Cyrille68695905
·
Sep 29, 2022Énergie: des primes pour les clients qui consommeront moins

TotalEnergies et Engie accorderont des bonus aux ménages économes. 
Un mécanisme qui leur profite aussi.

 «TotalEnergies récompensera ses clients qui réduiront leur  https://lefigaro.fr/societes/energie-des-primes-pour-les-clients-qui-consommeront-moins-20220928…
1",1,,
Saloua,@Salouazen,2022-09-29T10:40:15.000Z,"Saloua
@Salouazen
·
Sep 29, 2022Superprofits : TotalEnergies annonce le versement d’un dividende exceptionnel de 2,62 milliards d’euros à ses actionnaires - thank you all for paying your energy bills and acting like zombies instead of being revolted
lemonde.fr
Superprofits : TotalEnergies annonce le versement d’un dividende exceptionnel de 2,62 milliards...
L’entreprise dit vouloir « partager avec ses actionnaires les résultats de la compagnie dans ce contexte de prix hauts ».",,,
JeremyG,@JSoukpo,2022-09-29T10:11:05.000Z,"JeremyG
@JSoukpo
·
Sep 29, 2022#Gaz et #Hydrocabures : #TotalEnergies revoit sa stratégie et ses perspectives pour 2022 https://visages-du-benin.com/gaz-et-hydrocabures-totalenergies-revoit-sa-strategie-et-ses-perspectives-pour-2022/?utm_source=feedly&utm_medium=rss&utm_campaign=gaz-et-hydrocabures-totalenergies-revoit-sa-strategie-et-ses-perspectives-pour-2022… #wasexo #feedly
1",,1,
D. TROUIN,@Unterseaboot,2022-09-29T10:00:18.000Z,"D. TROUIN
@Unterseaboot
·
Sep 29, 2022Superprofits. TotalEnergies va verser un dividende de 2,62 milliards d’euros à ses actionnaires https://ouest-france.fr/economie/entreprises/total/superprofits-totalenergies-va-verser-un-dividende-de-2-62-milliards-d-euros-a-ses-actionnaires-0a8bacae-3fd1-11ed-b588-0a3420c1a9bd… via 
@ouestfrance
ouest-france.fr
Superprofits. TotalEnergies va verser un dividende de 2,62 milliards d’euros à ses actionnaires
TotalEnergies annonce qu’elle va verser un dividende exceptionnel de 2,62 milliards d’euros à ses actionnaires. L’entreprise veut aussi investir dans les énergies renouvelables.",,,
Allan BARTE,@AllanBARTE,2022-09-29T09:58:06.000Z,"Allan BARTE
@AllanBARTE
·
Sep 29, 2022Si vous n'êtes pas actionnaires, pensez au tricot ! 
TotalEnergies va verser à ses actionnaires un acompte sur dividende exceptionnel de 2,62 milliards d'euros

Pour financer la lutte dessinée :
 https://ko-fi.com/allanbarte

#Total #TotalEnergies #Superprofits #Greve29Septembre
BFM Business
@bfmbusiness
·
Sep 28, 2022
TotalEnergies va verser à ses actionnaires un acompte sur dividende exceptionnel de 2,62 milliards d'euros
https://l.bfmtv.com/uaJ
29
384
863",29,384,863
Philippe Langlais,@langlais0p,2022-09-29T09:51:53.000Z,"Philippe Langlais
@langlais0p
·
Sep 29, 2022Superprofits. TotalEnergies va verser un dividende de 2,62 milliards d’euros à ses actionnaires #Total #Impôts-Fiscalité #Entreprises 
@OuestFrance
ouest-france.fr
Superprofits. TotalEnergies va verser un dividende de 2,62 milliards d’euros à ses actionnaires
TotalEnergies annonce qu’elle va verser un dividende exceptionnel de 2,62 milliards d’euros à ses actionnaires. L’entreprise veut aussi investir dans les énergies renouvelables.",,,
Chat chauffe,@Chat_Chauffe,2022-09-29T09:43:34.000Z,"Chat chauffe
@Chat_Chauffe
·
Sep 29, 2022Superprofits. TotalEnergies va verser un dividende de 2,62 milliards d’euros à ses actionnaires https://ouest-france.fr/economie/entreprises/total/superprofits-totalenergies-va-verser-un-dividende-de-2-62-milliards-d-euros-a-ses-actionnaires-0a8bacae-3fd1-11ed-b588-0a3420c1a9bd… via 
@ouestfrance
ouest-france.fr
Superprofits. TotalEnergies va verser un dividende de 2,62 milliards d’euros à ses actionnaires
TotalEnergies annonce qu’elle va verser un dividende exceptionnel de 2,62 milliards d’euros à ses actionnaires. L’entreprise veut aussi investir dans les énergies renouvelables.",,,
Asiana Times,@AsianaTimes,2022-09-29T09:32:00.000Z,"Asiana Times
@AsianaTimes
·
Sep 29, 2022The #French energy giant #TotalEnergies SE had bought 20% of #AdaniGreen in 2021 for $2 billion and could sell a small part to cash in the rising #valuation of the India #renewable energy producer.",,,
Emmeline Van den Bosch,@EmmelineVdB,2022-09-29T09:29:20.000Z,"Emmeline Van den Bosch
@EmmelineVdB
·
Sep 29, 2022L'indécence. 

Les mégariches continuent de s'enrichir. Les plus précaires ont toujours plus froid. TotalEnergies se régale. Avec la complicité de nos gouvernements, bien sûr. 

A partir de combien de morts va-t-on envisager un changement de paradigme ?

#TaxeSuperProfits
BFMTV
@BFMTV
·
Sep 28, 2022
TotalEnergies va verser à ses actionnaires un acompte sur dividende exceptionnel de 2,62 milliards d'euros
https://l.bfmtv.com/iPU",,,
Intelligence Online,@Intel_Online_Fr,2022-09-29T07:30:14.000Z,"Intelligence Online
@Intel_Online_Fr
·
Sep 29, 2022#Pétrole : face au conflit pétrolier entre le Kurdistan et l'Etat fédéral irakien, Le groupe français 
@TotalEnergies
 a préféré se plier aux exigences de Bagdad en abandonnant sa présence dans le nord du pays.
intelligenceonline.fr
FRANCE/IRAK : TotalEnergies quitte le Kurdistan sous la pression de Bagdad - 29/09/2022 - Intelli...
Toujours suspendu à la concrétisation de ses méga-projets en Irak, TotalEnergies s'est retrouvé entraîné dans le conflit pétrolier entre le Kurdistan et l'Etat fédéral irakien. Le groupe français a -...
1",,,1
ElijahWood,@fandupsg68,2022-09-29T07:11:18.000Z,"ElijahWood
@fandupsg68
·
Sep 29, 2022Replying to 
@MLP_officiel
 and 
@RTLFrance
Parce que ça les arrange, on fait grimper les prix, gonfler l'inflation. Tout le monde est content, le peuple gronde mais pas trop et si il gronde trop fort, on balance un chèque de 100€ et il se tait. Pendant ce temps, Totalenergies fait 10 milliards d'euros de bénéfices.",,,
Auto Moto Officiel,@AutoMotoOffi,2022-09-29T07:10:53.000Z,"Auto Moto Officiel
@AutoMotoOffi
·
Sep 29, 2022  TotalEnergies va verser un montant colossal à ses actionnaires ! 
 https://auto-moto.com/actualite/societe/totalenergies-montant-colossal-actionnaires-370741.html?utm_source=rss_feed&utm_medium=link&utm_campaign=unknown&utm_campaign=post-auto&utm_medium=twitter&utm_source=default…
1",1,,
Garage des Twittos,@GrgDesTwittos,2022-09-29T07:10:45.000Z,"Garage des Twittos
@GrgDesTwittos
·
Sep 29, 2022TotalEnergies va verser un montant colossal à ses actionnaires !
auto-moto.com
TotalEnergies va verser un montant colossal à ses actionnaires !
TotalEnergies va verser un acompte sur dividende exceptionnel à ses actionnaires de 2,62 milliards d'euros, au titre du bilan solide de l'année 2022.",,,
Rahul Das,@Rahul_Invest,2022-09-29T07:03:25.000Z,"Rahul Das
@Rahul_Invest
·
Sep 29, 2022TotalEnergies SE said it could sell a small part of its 20% stake in #AdaniGreen Energy Ltd. to cash in on the jump in the valuation of the Indian renewable energy producer.
@business
2
16",,2,16
Del Grande Evelyne,@GrandeEvelyne,2022-09-29T07:02:06.000Z,"Del Grande Evelyne
@GrandeEvelyne
·
Sep 29, 2022« La grogne est tellement forte à Normandie, que les grévistes ont exigé ce matin les procédures d’arrêt de la plus grande raffinerie de France », a indiqué Thierry Defresne, secrétaire CGT du comité d’entreprise européen TotalEnergies SE.
Del Grande Evelyne
@GrandeEvelyne
·
Sep 29, 2022
Grève chez TotalEnergies : mise à l’arrêt de la raffinerie la plus importante de France, en Normandie https://leparisien.fr/economie/greve-totalenergies-mise-a-larret-de-la-raffinerie-la-plus-importante-de-france-en-normandie-28-09-2022-LECMLIUE5RDTFD2JT2KA76Y4AA.php…
1",,,1
Stock Market News,@StockMarketTip9,2022-09-29T07:00:33.000Z,"Stock Market News
@StockMarketTip9
·
Sep 29, 2022TotalEnergies SE said it could sell a small part of its 20% stake in Adani Green Energy Ltd. to cash in on the jump in the valuation of the Indian renewable energy producer.
1",,,1
L'AGEFI,@AgefiFrance,2022-09-29T07:00:22.000Z,"L'AGEFI
@AgefiFrance
·
Sep 29, 2022TotalEnergies n’oublie pas ses actionnaires. Le géant de l’énergie compte faire progresser son dividende et met en garde la France contre une taxation de ses «superprofits».
Par @johanncorricet 
@jlschottard
agefi.fr
TotalEnergies accélère dans le renouvelable mais n’oublie pas ses actionnaires - L'AGEFI
Le géant de l’énergie va augmenter ses investissements. Il compte faire progresser son dividende et met en garde la France contre une taxation de...",,,
Patricia Z281,@Malaesti,2022-09-29T06:53:03.000Z,"Patricia Z281
@Malaesti
·
Sep 29, 2022Replying to 
@BFMTV
@TotalEnergies
 devrait mieux payer ses employés. Et avoir une politique d’évolution cohérente et non au « moutonnage » ! Et surtout respecter l’égalité salariale hommes femmes et ne pas trouver toutes les raisons pour ne pas le faire.
2",,,2
Icarus,@Perpetuity34,2022-09-29T06:49:01.000Z,"Icarus
@Perpetuity34
·
Sep 29, 2022ADANI GREEN : TotalEnergies SE said it could sell a small part of its 20% stake in Adani Green Energy Ltd. to cash in on the jump in the valuation of the Indian renewable energy producer.
1",,,1
Le Breat,@Breat29,2022-09-29T06:26:26.000Z,"Le Breat
@Breat29
·
Sep 29, 2022Taxé à 33% l’état récupère 864Ml c’est le +gros bénéficiaire 
sur les 44Md versé par le CAC40 14Md vont ds les caisses de l’état #SuperProfits 
TotalEnergies va verser à ses actionnaires un acompte sur dividende exceptionnel de 2,62Md
bfmtv.com
TotalEnergies va verser à ses actionnaires un acompte sur dividende exceptionnel de 2,62 milliards...
Le groupe va verser à ses actionnaires un acompte sur dividende exceptionnel de 2,62 milliards d'euros et renforcer d'un milliard de dollars ses investissements dans l'éolien et le solaire.",,,
